food_id,dish_name,food_type,cuisine_region,meal_time_category,serving_size_g,default_portion,carbs_g,protein_g,fat_g,fiber_g,sugar_g,glycemic_index,glycemic_load,calories_kcal,sodium_mg,vitamins_minerals_info,avoid_for_diabetic,safe_threshold_sugar,risky_threshold_sugar,risky_reason,recommended_alternatives,portion_adjustment,meal_time_fit,dietitian_notes
265,Paneer kheer,Dairy,Global,Dinner,100,1 serving,10.03,4.53,5.37,0.07,9.87,30,3.009,105.31,23.81,"144.66, 0.26, 5.06, 41.81",No,110,140,Normal,"Paneer soup, Cheese soup, Spinach paneer kofta curry (Palak paneer kofta curry)",okay at normal portion; choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
266,Cabbage kheer (Pattagobhi ki kheer),Vegetable,Global,Snack,100,1 serving,9.73,2.87,3.8,0.51,9.28,59,5.7407,83.51,22.67,"102.74, 0.24, 17.36, 33.51",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
267,Carrot kheer (Gajar ki kheer),Vegetable,Global,Snack,100,1 serving,10.09,2.81,3.85,0.73,9.63,57,5.7513,85.35,28.54,"100.12, 0.28, 6.54, 24.59",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
268,Cauliflower kheer (Phoolgobhi ki kheer),Vegetable,Global,Snack,100,1 serving,8.78,3.04,3.95,0.55,8.49,77,6.760599999999999,81.95,25.19,"101.75, 0.3, 23.92, 36.87",Yes,110,140,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",reduce to half portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
269,Moong dal kheer,Lentil,Indian,Lunch,100,1 serving,9.89,2.95,2.97,0.4,7.92,68,6.7252,77.16,16.34,"75.66, 0.28, 5.06, 32.3",Yes,110,140,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",limit to small portion (¾ cup); pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
270,Phirni,Snack,Global,Snack,100,1 serving,16.11,3.49,4.34,0.36,10.79,55,8.8605,116.12,22.47,"104.57, 0.23, 5.04, 20.33",No,100,130,Normal,"Canjee, Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
271,Semolina halwa (Suji ka halwa),Snack,Global,Snack,100,1 serving,24.67,2.16,13.38,1.86,13.98,58,14.308600000000002,225.65,1.28,"11.77, 0.65, 0.05, 7.96",No,100,130,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
272,Shahi suji halwa,Snack,Global,Snack,100,1 serving,44.44,3.48,21.73,2.96,27.21,55,24.442,382.34,2.18,"18.64, 0.98, 0.02, 7.46",No,90,120,Normal,"Canjee, Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
273,Carrot halwa (Gajar ka halwa),Vegetable,Global,Snack,100,1 serving,18.53,3.11,9.73,2.65,16.85,55,10.1915,172.64,39.96,"106.94, 0.76, 6.53, 44.8",No,100,130,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
274,Egg halwa (Ande ka halwa),Meat,Global,Breakfast,100,1 serving,39.59,7.85,13.41,0.49,37.85,36,14.252400000000002,299.74,83.04,"35.77, 1.45, 0.0, 24.67",No,90,120,Normal,"Meat stock, Roast chicken, Egg in a pepper",okay at normal portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
275,Potato halwa (Aloo ka halwa),Vegetable,Global,Snack,100,1 serving,29.18,1.53,3.48,1.64,17.42,30,8.754,151.66,4.23,"14.15, 0.63, 28.98, 20.72",No,100,130,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
276,Pumpkin halwa (Kaddu ka halwa),Vegetable,Global,Snack,100,1 serving,27.6,1.33,8.81,2.97,26.64,70,19.32,190.27,8.09,"24.34, 0.63, 8.08, 27.9",Yes,100,130,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",reduce to half portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
277,Moong dal halwa,Lentil,Indian,Lunch,100,1 serving,40.23,8.35,17.68,2.65,25.59,68,27.3564,349.8,11.19,"110.4, 1.51, 0.03, 34.53",Yes,90,120,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",reduce to half portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
278,Caramel custard (steamed),Snack,Global,Breakfast,200,1 cup,15.02,4.97,4.87,0.0,14.98,37,5.5574,121.58,43.57,"88.12, 0.51, 3.02, 35.21",No,100,130,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
279,Baked custard,Snack,Global,Snack,100,1 serving,9.45,5.41,5.3,0.0,9.42,72,6.803999999999999,106.53,47.13,"95.32, 0.54, 3.02, 35.21",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
280,Soft Custard (stirred),Snack,Global,Snack,100,1 serving,11.19,5.01,5.07,0.0,11.15,49,5.483099999999999,109.18,122.17,"95.82, 0.49, 3.62, 37.31",No,110,140,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
281,Chocolate ice cream,Snack,Global,Snack,100,1 serving,15.41,4.47,11.25,0.0,15.33,49,7.5509,177.7,36.79,"84.24, 0.47, 4.06, 43.75",No,100,130,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
282,Mango ice cream,Fruit,Global,Snack,120,1 fruit,11.14,3.4,7.62,0.52,11.01,59,6.5726,125.69,29.13,"67.17, 0.39, 44.98, 142.26",No,110,140,Normal,"Orange omelette/omlet, Pearl millet mathri (Bajra mathri), Mango mousse",okay at normal portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
283,Fruit Ice cream (Phalon ka Ice cream),Snack,Global,Snack,120,1 fruit,16.05,4.37,10.38,0.33,14.03,65,10.4325,171.46,38.78,"93.35, 0.36, 4.02, 15.6",Yes,100,130,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
284,Caramel ice cream,Snack,Global,Snack,100,1 serving,14.81,4.31,11.15,0.08,14.52,36,5.3316,173.52,33.47,"87.32, 0.35, 3.27, 25.96",No,110,140,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
285,Lemon souffle,Snack,Global,Snack,100,1 serving,13.43,6.95,10.02,0.0,11.67,38,5.1034,168.51,50.73,"59.81, 0.56, 12.9, 32.11",No,110,140,Normal,"Schezwan chutney, Baked potato with skin , Penne platter",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
286,Orange souffle,Fruit,Global,Snack,100,1 serving,14.2,6.8,9.73,0.22,12.31,63,8.946,168.28,49.22,"59.04, 0.65, 19.16, 37.93",Yes,110,140,High GI,"Orange omelette/omlet, Pearl millet mathri (Bajra mathri), Mango mousse",limit to small portion (¾ cup); prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
287,Vanilla souffle,Snack,Global,Snack,100,1 serving,14.78,7.71,11.19,0.0,12.86,53,7.833399999999999,187.85,56.73,"70.6, 0.58, 1.3, 30.71",No,110,140,Normal,"Canjee, Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
288,Chocolate souffle,Snack,Global,Snack,100,1 serving,14.74,7.88,11.36,0.0,12.69,75,11.055,189.32,56.07,"71.55, 0.71, 1.3, 31.85",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
289,Pineapple souffle ,Fruit,Global,Snack,120,1 fruit,15.52,8.06,11.72,0.0,13.45,62,9.6224,196.14,59.17,"67.23, 0.61, 1.0, 29.66",Yes,100,130,High GI,"Orange omelette/omlet, Pearl millet mathri (Bajra mathri), Mango mousse",limit to small portion (¾ cup); prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
290,Apple mousse,Fruit,Global,Snack,120,1 fruit,12.77,4.21,4.27,1.6,10.56,56,7.1512,106.92,28.79,"33.76, 0.48, 14.48, 35.22",No,110,140,Normal,"Pearl millet mathri (Bajra mathri), Mango mousse, Banana chips (Kele ke chips)",okay at normal portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
291,Rich chocolate mousse,Snack,Global,Snack,100,1 serving,10.84,7.96,12.19,0.0,10.3,58,6.2872,188.26,51.71,"54.59, 0.97, 0.7, 31.64",No,110,140,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
292,Mango mousse,Fruit,Global,Snack,120,1 fruit,9.14,3.21,8.47,0.88,8.89,36,3.2904,124.98,19.62,"51.38, 0.35, 42.76, 110.68",No,110,140,Normal,"Orange omelette/omlet, Raw banana kofta curry (Kela kofta curry), Pearl millet mathri (Bajra mathri)",okay at normal portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
293,Orange and pineapple cream,Fruit,Global,Snack,120,1 fruit,11.96,1.44,5.43,1.03,11.37,34,4.066400000000001,101.18,10.17,"35.0, 0.41, 19.89, 10.56",No,110,140,Normal,"Orange omelette/omlet, Raw banana kofta curry (Kela kofta curry), Pearl millet mathri (Bajra mathri)",okay at normal portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
294,Charlotte rousse,Snack,Global,Snack,100,1 serving,34.08,3.95,4.78,1.01,20.48,51,17.3808,188.29,56.45,"34.95, 0.53, 25.28, 28.72",No,90,120,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
295,Triffle pudding,Snack,Global,Snack,100,1 serving,18.24,2.93,3.93,0.12,13.89,33,6.0192,116.97,26.95,"48.72, 0.47, 19.31, 28.71",No,100,130,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
296,Snow flakes pudding,Snack,Global,Snack,100,1 serving,8.07,4.67,4.97,0.03,8.01,57,4.5999,95.21,39.6,"101.33, 0.42, 5.47, 42.48",No,110,140,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
297,Kulfi,Snack,Global,Snack,100,1 serving,11.3,3.21,4.7,0.12,10.39,54,6.102,98.43,23.97,"111.86, 0.2, 5.04, 18.69",No,110,140,Normal,"Canjee, Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
298,Steamed orange pudding,Fruit,Global,Breakfast,200,1 cup,41.53,2.34,12.04,0.58,26.53,63,26.1639,278.03,79.1,"21.15, 0.55, 21.74, 15.92",Yes,90,120,High GI,"Orange omelette/omlet, Pearl millet mathri (Bajra mathri), Mango mousse",reduce to half portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
299,Meringue and rice pudding,Cereal,Global,Lunch,200,1 bowl rice,14.6,4.84,4.05,0.17,10.87,78,11.388,112.93,44.16,"85.43, 0.37, 3.02, 24.69",Yes,110,140,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
300,Cheese pudding,Dairy,Global,Snack,100,1 serving,19.27,11.29,18.37,0.05,18.63,61,11.7547,285.01,37.83,"226.11, 0.87, 0.3, 60.43",Yes,100,130,High GI,"Paneer soup, Cheese soup, Spinach paneer kofta curry (Palak paneer kofta curry)",limit to small portion (¾ cup); choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
301,Chocolate pudding,Snack,Global,Snack,100,1 serving,29.59,3.55,9.48,0.53,20.68,60,17.754,211.96,171.36,"64.56, 0.6, 0.75, 18.08",No,100,130,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
302,Bread and butter pudding ,Dairy,Global,Breakfast,100,1 serving,19.63,5.59,7.88,0.98,11.84,32,6.2816,167.94,96.3,"105.54, 0.9, 1.58, 21.41",No,100,130,Normal,"Paneer soup, Cheese soup, Spinach paneer kofta curry (Palak paneer kofta curry)",okay at normal portion; choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
